Audincourt,47.4828,6.8397,13336
Plougastel-Daoulas,48.3725,-4.3706,13330
Anzin,50.3714,3.5044,13303
Fontenay-le-Comte,46.4669,-0.8064,13302
Kingersheim,47.7914,7.3381,13267
Valbonne,43.6414,7.0089,13257
Saint-Genis-Pouilly,46.2433,6.0214,13243
Noyon,49.5811,2.9989,13235
Lourdes,43.095,-0.0453,13210
Moissac,44.1047,1.0853,13195
Mouvaux,50.7033,3.1406,13173
Nemours,48.2686,2.6936,13165
Autun,46.9511,4.2986,13157
Amilly,47.9731,2.7703,13099
Gex,46.3333,6.0578,13093
Andrésy,48.9808,2.0583,13078
Châteaudun,48.0708,1.3378,13078
Creutzwald,49.2053,6.6958,13070
Genas,45.7314,5.0022,13022
Bayeux,49.2786,-0.7039,13017
Plouzané,48.38,-4.6006,12979
Saint-André,50.6603,3.0439,12966
Yzeure,46.5658,3.3544,12899
Guéret,46.1706,1.8683,12889
Monteux,44.0356,4.9972,12875
Mayenne,48.3031,-0.6136,12874
Les Ponts-de-Cé,47.4244,-0.5253,12811
Châlette-sur-Loing,48.0117,2.7358,12790
Graulhet,43.7608,1.9886,12789
Auriol,43.3694,5.6314,12771
Montévrain,48.8753,2.7456,12764
Amboise,47.4114,0.9825,12693
Cusset,46.1344,3.4564,12685
Riedisheim,47.7483,7.3669,12660
Billère,43.3025,-0.3972,12628
Bischwiller,48.7664,7.8569,12615
Pont-Sainte-Maxence,49.3011,2.6036,12601
Ostwald,48.5511,7.7136,12586
Saint-André-les-Vergers,48.2797,4.0539,12581
Lamballe,48.4686,-2.5178,12579
Granville,48.8381,-1.5869,12567
Bonneville,46.0789,6.4008,12557
Vernouillet,48.7208,1.3606,12522
Saint-Orens-de-Gameville,43.5514,1.5342,12522
Comines,50.7611,3.0078,12498
Tarnos,43.5406,-1.4614,12498
Carros,43.7725,7.1933,12489
Raismes,50.3892,3.4858,12468
Seclin,50.5483,3.0294,12410
Sarrebourg,48.7347,7.0539,12331
Harnes,50.445,2.9058,12324
Épinay-sous-Sénart,48.6931,2.5158,12279
Claye-Souilly,48.945,2.6867,12264
Aubenas,44.6197,4.3903,12253
Mende,44.5183,3.5006,12227
Somain,50.3575,3.2803,12213
Barentin,49.5444,0.9536,12211
Le Chambon-Feugerolles,45.3961,4.325,12200
Quimperlé,47.8728,-3.5497,12188
Canet-en-Roussillon,42.7056,3.0072,12186
Vidauban,43.4272,6.4319,12176
Sablé-sur-Sarthe,47.84,-0.3342,12127
Bully-les-Mines,50.4419,2.7244,12117
Oissel,49.3419,1.0914,12102
Andernos-les-Bains,44.7425,-1.0903,12096
Triel-sur-Seine,48.9808,2.0061,12081
Rognac,43.4878,5.2322,12080
Marly,50.3489,3.5442,12074
Saint-André-de-Cubzac,44.9947,-0.4458,12051
Fonsorbes,43.5361,1.2311,12036
Mèze,43.4267,3.6053,12012
Châteaubriant,47.7169,-1.3761,12011
Provins,48.5589,3.2994,12000
L’Isle-Adam,49.1111,2.2228,11986
Aubergenville,48.9583,1.855,11974
Betton,48.1825,-1.6439,11968
Castelnaudary,43.3181,1.9539,11951
La Motte-Servolex,45.5967,5.8775,11932
La Chapelle-Saint-Luc,48.3119,4.0444,11913
La Queue-en-Brie,48.7894,2.5767,11909
Florange,49.3214,6.1183,11864
Pacé,48.1478,-1.7739,11825
Noeux-les-Mines,50.4797,2.6647,11813
Château-Gontier,47.8286,-0.7028,11805
Pont-du-Château,45.7983,3.2483,11802
Saint-Avé,47.6867,-2.7344,11787
Villefranche-de-Rouergue,44.3525,2.0342,11781
Thiers,45.8564,3.5475,11778
Chauny,49.6156,3.2192,11773
Villeneuve-lès-Avignon,43.9664,4.7958,11769
Porto-Vecchio,41.5908,9.2797,11748
Vitry-le-François,48.7247,4.5844,11743
Chambray-lès-Tours,47.3375,0.7139,11738
Fourmies,50.0172,4.0533,11714
Brignais,45.6739,4.7542,11697
Saint-Estève,42.7133,2.8419,11697
Issoudun,46.9481,1.9933,11690
Gisors,49.2806,1.7764,11674
Onet Village,44.3656,2.5936,11659
Guidel,47.7906,-3.4886,11659
Vauvert,43.6933,4.2761,11633
Talant,47.3364,5.0056,11630
Yvetot,49.6169,0.7531,11627
Le Relecq-Kerhuon,48.4086,-4.3969,11625
Bolbec,49.5722,0.4725,11605
Saint-Gaudens,43.1081,0.7233,11604
Saint-Cyr-sur-Mer,43.1836,5.7086,11580
Arcachon,44.6586,-1.1689,11567
Ifs,49.1383,-0.3531,11567
Cuers,43.2375,6.0708,11560
Cogolin,43.2525,6.53,11556
Solliès-Pont,43.19,6.0411,11496
Maizières-lès-Metz,49.2122,6.1611,11490
Ploufragan,48.4894,-2.7958,11489
Plan-de-Cuques,43.3469,5.4631,11481
L’Union,43.6564,1.4844,11458
Bellegarde-sur-Valserine,46.1075,5.8258,11450
Stiring-Wendel,49.2,6.9292,11385
Juvignac,43.6131,3.8097,11363
Saint-Saulve,50.3697,3.5547,11353
Obernai,48.4622,7.4819,11350
Méricourt,50.4022,2.8658,11346
Le Haillan,44.8717,-0.6769,11342
Cernay,47.8067,7.1758,11326
Bruay-sur-l’Escaut,50.3983,3.5394,11311
Saverne,48.7414,7.3619,11289
Enghien-les-Bains,48.9697,2.3081,11285
Sassenage,45.205,5.665,11277
Saint-Junien,45.8872,0.9011,11257
Lézignan-Corbières,43.2006,2.7578,11248
Saint-Martin-Boulogne,50.7258,1.6322,11226
Passy,45.9236,6.6864,11203
Saint-Hilaire-de-Riez,46.7211,-1.9456,11179
La Roche-sur-Foron,46.0669,6.3119,11175
Épinay-sur-Orge,48.6739,2.3272,11160
Chevigny-Saint-Sauveur,47.3017,5.1356,11160
Hœnheim,48.6242,7.7547,11145
Gravelines,50.9864,2.1275,11132
Vedène,43.9775,4.9031,11131
Craponne,45.7453,4.7233,11125
Villecresnes,48.7214,2.5342,11119
Corbas,45.6681,4.9019,11108
Mainvilliers,48.4531,1.4619,11087
Briançon,44.8958,6.635,11084
Allonnes,47.9686,0.1606,11075
Septèmes-les-Vallons,43.3983,5.3658,11058
Ville-d’Avray,48.8261,2.1933,11050
Guebwiller,47.9075,7.2103,11022
Apt,43.8761,5.3964,11011
Le Luc,43.3947,6.3128,11008
Chantilly,49.1869,2.4608,11001
Vaux-le-Pénil,48.5264,2.6822,10985
Villepreux,48.83,2.0022,10975
Panazol,45.8389,1.31,10974
Pornichet,47.2658,-2.34,10952
Saint-Pierre-du-Perray,48.6131,2.4953,10930
Saint-Jean,43.6653,1.505,10929
Étaples,50.5178,1.6406,10926
Voisins-le-Bretonneux,48.7583,2.0508,10921
Biganos,44.6442,-0.9783,10921
Arpajon,48.5903,2.2478,10920
Valentigney,47.4625,6.8322,10912
Saint-Germain-lès-Arpajon,48.5953,2.2556,10877
Wambrechies,50.6853,3.0486,10857
Saint-Cyprien,42.6181,3.0064,10844
Montlouis-sur-Loire,47.3883,0.8272,10825
Beaumont,45.7517,3.0831,10793
Pontchâteau,47.4369,-2.0878,10771
Vire,48.8386,-0.8892,10762
Guilherand,44.9344,4.8747,10760
Dugny,48.9536,2.4164,10757
Riorges,46.0428,4.0406,10757
Aubière,45.7508,3.1108,10745
Longuenesse,50.7356,2.2372,10736
Castelginest,43.6936,1.4328,10734
Maromme,49.4819,1.0419,10730
Villers-Cotterêts,49.2531,3.0903,10676
Lavaur,43.6989,1.8189,10671
Portes-lès-Valence,44.8733,4.8764,10666
Héricourt,47.5775,6.7617,10654
Marck,50.9481,1.9503,10649
Oloron-Sainte-Marie,43.1942,-0.6067,10629
Cesson,48.5658,2.6011,10625
Erstein,48.4219,7.6611,10621
Le Pont-de-Claix,45.1231,5.6981,10605
Tournon-sur-Rhône,45.0672,4.8328,10598
Tarare,45.8961,4.4331,10587
Dourdan,48.5289,2.0108,10559
Villebon-sur-Yvette,48.7,2.2278,10546
Courrières,50.4581,2.9472,10544
Orthez,43.4881,-0.7708,10515
Amnéville,49.2608,6.1419,10505
Trets,43.4469,5.6858,10500
Chassieu,45.7444,4.9664,10498
Annoeullin,50.5294,2.9328,10486
Louvres,49.0439,2.5053,10478
Léognan,44.7286,-0.6008,10471
Déville-lès-Rouen,49.4697,1.0497,10461
Pierre-Bénite,45.7036,4.8242,10461
Chantepie,48.0886,-1.6164,10458
Saint-Jean-de-Védas,43.5764,3.8239,10452
Urrugne,43.3622,-1.7,10432
Gaillard,46.185,6.2075,10419
Sainte-Savine,48.2947,4.0489,10409
Pélissanne,43.6314,5.1506,10404
Ormesson-sur-Marne,48.7858,2.5383,10403
Auchel,50.5083,2.4736,10399
Mios,44.605,-0.9369,10398
Pont-Saint-Esprit,44.2564,4.6483,10397
La Londe-les-Maures,43.1381,6.2344,10389
Vieux-Condé,50.4594,3.5683,10374
Argelès-sur-Mer,42.5461,3.0239,10366
Fondettes,47.4042,0.5989,10357
Marquette-lès-Lille,50.6758,3.0661,10354
Chanteloup-les-Vignes,48.9783,2.0308,10341
Wittelsheim,47.8053,7.2375,10341
La Riche,47.3892,0.6606,10331
Montigny-en-Gohelle,50.4278,2.9297,10315
Gerzat,45.8258,3.1447,10315
Douchy-les-Mines,50.3014,3.3933,10311
Le Pradet,43.1056,6.0233,10265
Thouaré-sur-Loire,47.2675,-1.4406,10261
Avranches,48.6844,-1.3569,10246
Cabestany,42.6806,2.9428,10235
Parthenay,46.6486,-0.2469,10235
Neuville-en-Ferrain,50.7467,3.1581,10231
Jeumont,50.2944,4.1014,10229
La Chapelle-Saint-Mesmin,47.8897,1.8397,10205
Dammartin-en-Goële,49.0542,2.6814,10196
Clermont,49.3789,2.4125,10183
Villeneuve-lès-Maguelone,43.5322,3.8608,10178
Chambly,49.1667,2.2481,10174
Marly,49.0611,6.1497,10160
Saint-Laurent-de-la-Salanque,42.7736,2.9908,10158
Fuveau,43.4522,5.5617,10157
Caudebec-lès-Elbeuf,49.2808,1.0211,10156
Tinqueux,49.25,3.9908,10154
Dinard,48.6325,-2.0617,10148
Aniche,50.33,3.2511,10146
Châteaugiron,48.0481,-1.5031,10125
Pont-Audemer,49.3542,0.5139,10120
Le Taillan-Médoc,44.9044,-0.6697,10118
Limoux,43.0569,2.2186,10112
Vernouillet,48.9722,1.9833,10077
Miribel,45.8244,4.9531,10043
Buxerolles,46.5975,0.3492,10042
Mazamet,43.4917,2.3733,10033
Bourg-de-Péage,45.0378,5.05,10007
Saint-Gély-du-Fesc,43.6922,3.8061,9996
Villeneuve-Tolosane,43.5236,1.3417,9987
La Trinité,43.7408,7.3142,9985
Saint-Max,48.7011,6.2067,9984
Pernes-les-Fontaines,43.9978,5.0592,9975
Brumath,48.7319,7.7083,9970
Bondues,50.7017,3.0933,9961
Bernay,49.0886,0.5983,9951
Eybens,45.1486,5.7503,9947
Mouans-Sartoux,43.62,6.9719,9911
Lillers,50.5636,2.4819,9910
Méry-sur-Oise,49.0636,2.1864,9900
Ferney-Voltaire,46.2558,6.1081,9895
Mondeville,49.1739,-0.3211,9893
Feyzin,45.6728,4.8589,9879
Blain,47.4761,-1.7636,9873
Auterive,43.3503,1.4747,9869
Oignies,50.4692,2.9936,9841
Cabriès,43.4411,5.3797,9834
Rombas,49.2494,6.0947,9833
Saint-Rémy-de-Provence,43.7894,4.8317,9829
Villerupt,49.4697,5.9286,9827
Roche-la-Molière,45.4339,4.3236,9825
Albert,50.0019,2.6522,9810
Lambesc,43.6539,5.2619,9799
Portet-sur-Garonne,43.5219,1.4061,9791
Le Beausset,43.1983,5.8028,9790
Divonne-les-Bains,46.3567,6.1428,9787
Ploërmel,47.9317,-2.3975,9787
Figeac,44.6086,2.0317,9778
Darnétal,49.4447,1.1511,9773
Aire-sur-la-Lys,50.6386,2.3967,9772
Saint-Loubès,44.9172,-0.4281,9770
Bondoufle,48.6133,2.3806,9765
Saint-Grégoire,48.1511,-1.6861,9765
Biot,43.6286,7.0956,9746
Igny,48.7422,2.2261,9744
Cosne sur Loire,47.4103,2.925,9741
Maxéville,48.7114,6.1631,9740
Fosses,49.0981,2.5067,9737
Lescar,43.325,-0.4161,9735
Ézanville,49.0278,2.3608,9719
Grand-Couronne,49.3575,1.0072,9716
Dombasle-sur-Meurthe,48.625,6.3497,9694
Aizenay,46.74,-1.6083,9694
Grigny,45.6083,4.7897,9675
Fouesnant,47.8933,-4.0122,9668
Pfastatt,47.7689,7.3017,9656
Sallaumines,50.4197,2.8622,9654
Arques,50.7356,2.3025,9654
Escaudain,50.3344,3.3428,9645
Carmaux,44.0492,2.1581,9641
Saint-Pierre-du-Mont,43.8825,-0.5194,9625
Neuville-lès-Dieppe,49.9267,1.1014,9616
Nogent-le-Rotrou,48.3217,0.8217,9610
Revel,43.4586,2.0042,9610
Gignac-la-Nerthe,43.3932,5.2356,9606
Croissy-sur-Seine,48.8778,2.1422,9602
Loudéac,48.1778,-2.7533,9600
Merville,50.6439,2.6403,9598
La Ferté-sous-Jouarre,48.9492,3.1294,9586
Condé-sur-l’Escaut,50.4492,3.5906,9586
Bures-sur-Yvette,48.6967,2.1614,9577
Luçon,46.4547,-1.1658,9576
Beaumont-sur-Oise,49.1425,2.2864,9555
Carqueiranne,43.095,6.0736,9555
Ussel,45.5481,2.3092,9555
Soyaux,45.6403,0.1978,9553
Saint-Doulchard,47.0997,2.3728,9549
Saint-Amand-Montrond,46.7228,2.505,9531
Saint-Lys,43.5142,1.1775,9488
Joigny,47.9822,3.3972,9479
Treillières,47.3308,-1.6267,9459
Foix,42.9653,1.6069,9452
Le Passage,44.2014,0.6033,9447
Valréas,44.3842,4.9903,9426
Leers,50.6817,3.2439,9400
Couzeix,45.8761,1.2386,9349
La Farlède,43.1678,6.0431,9348
Magny-les-Hameaux,48.7239,2.0842,9337
Molsheim,48.5428,7.4922,9334
Beuvry,50.5197,2.6794,9331
Léguevin,43.5989,1.2331,9328
Seysses,43.4981,1.3125,9322
Le Crès,43.6472,3.9392,9316
Jarville-la-Malgrange,48.6694,6.2061,9312
Crosne,48.7147,2.4611,9285
Ingré,47.9206,1.8242,9284
Le Muy,43.4725,6.5664,9281
Quétigny,47.3144,5.1061,9261
Ouistreham,49.2792,-0.2583,9250
Hagondange,49.2542,6.1681,9243
Serris,48.8564,2.7861,9236
Voreppe,45.2978,5.6369,9229
Pia,42.7447,2.9208,9228
Saint-Sulpice-la-Pointe,43.7742,1.6864,9227
Paray-le-Monial,46.4511,4.1194,9209
Aytré,46.1342,-1.1144,9205
Saint-Barthélemy-d’Anjou,47.4675,-0.495,9203
Vallet,47.1617,-1.2669,9182
Gonfreville-l’Orcher,49.5053,0.2331,9162
Le Portel,50.7067,1.5733,9157
Frouzins,43.5161,1.3247,9157
Redon,47.6514,-2.0847,9151
Livron-sur-Drôme,44.7728,4.8431,9149
Landivisiau,48.5092,-4.0683,9142
Belley,45.7592,5.6881,9122
Tonneins,44.3897,0.3083,9107
Elne,42.6003,2.9711,9103
Saint-Claude,46.3872,5.8633,9103
Évian-les-Bains,46.4006,6.59,9100
Basse-Goulaine,47.2153,-1.4656,9093
Gouvieux,49.1878,2.4161,9023
Quincy-sous-Sénart,48.6711,2.5339,9018
Lorgues,43.4933,6.3611,9001
Pérols,43.565,3.9506,9000
Le Thor,43.9292,4.9944,8996
Saint-Philbert-de-Grand-Lieu,47.035,-1.64,8991
Veauche,45.5619,4.2781,8976
Vétraz-Monthoux,46.1742,6.255,8969
Parempuyre,44.9492,-0.605,8963
Clermont-l’Hérault,43.6272,3.4322,8962
L’Isle-Jourdain,43.6136,1.0808,8961
Mont-Saint-Martin,49.5406,5.7794,8953
Lançon-Provence,43.5925,5.1281,8947
Séné,47.6197,-2.7372,8946
Launaguet,43.6739,1.4569,8942
Pithiviers,48.1719,2.2519,8935
Ville-la-Grand,46.2022,6.2469,8926
Nort-sur-Erdre,47.4394,-1.4983,8925
Le Rheu,48.1019,-1.7956,8914
Rouvroy,50.3936,2.9039,8912
Pierrelaye,49.0225,2.1503,8908
Capbreton,43.6419,-1.4322,8892
Magny-le-Hongre,48.8631,2.8136,8876
Tomblaine,48.6856,6.2117,8872
Savenay,47.3607,-1.9422,8872
Roquevaire,43.3494,5.6047,8858
Monistrol-sur-Loire,45.2925,4.1722,8854
La Ferté-Bernard,48.1867,0.6544,8852
Lillebonne,49.5208,0.5375,8845
Fontaine-lès-Dijon,47.3433,5.0192,8844
Grenade,43.7714,1.2931,8841
Saint-Paul-Trois-Châteaux,44.3489,4.7686,8836
Essey-lès-Nancy,48.7058,6.2222,8825
Lamorlaye,49.155,2.4408,8823
Onnaing,50.3878,3.5981,8813
Saint-Jean-le-Blanc,47.8919,1.9172,8810
Scionzier,46.0572,6.55,8808
Hirson,49.9217,4.0839,8800
Le Teil,44.5453,4.6822,8796
Bougival,48.865,2.1394,8795
Sarlat-la-Canéda,44.89,1.2167,8793
Chaponost,45.7103,4.7422,8790
Nangis,48.555,3.0147,8775
Aulnoye-Aymeries,50.2047,3.8356,8767
Rivesaltes,42.7689,2.8739,8756
La Grande-Motte,43.5606,4.085,8755
Wingles,50.4942,2.8553,8754
Isbergues,50.6233,2.4567,8745
Notre-Dame-de-Gravenchon,49.4892,0.5711,8744
Domérat,46.3603,2.5344,8742
Borgo,42.5539,9.4275,8739
Orchies,50.4747,3.2442,8736
Cébazat,45.8314,3.1,8727
Quéven,47.7886,-3.4153,8725
Golbey,48.1958,6.4372,8714
Irigny,45.6731,4.8225,8695
Les Sorinières,47.1464,-1.53,8694
Aucamville,43.6686,1.4306,8691
Saint-Jean-d’Illac,44.8097,-0.7836,8678
Beauchamp,49.0139,2.19,8675
Dardilly,45.8056,4.7531,8675
Saint-Jean-de-Monts,46.7928,-2.0603,8668
La Fare-les-Oliviers,43.5517,5.1947,8666
Vaucresson,48.8425,2.1528,8660
Le Petit-Couronne,49.3856,1.0275,8655
Artigues-près-Bordeaux,44.8606,-0.4936,8648
Chamonix-Mont-Blanc,45.9222,6.8689,8648
Guichen,47.9675,-1.795,8646
Bellerive-sur-Allier,46.1164,3.4042,8638
Chécy,47.8936,2.0269,8636
Lesquin,50.5897,3.1111,8635
Marguerittes,43.86,4.4439,8635
Crest,44.7283,5.0222,8629
La Chapelle d’Armentières,50.6728,2.895,8627
Saint-Vallier,46.6419,4.3711,8616
Velaux,43.5225,5.2539,8616
Tournan-en-Brie,48.7406,2.7681,8613
Évron,48.1556,-0.4025,8607
Grabels,43.6481,3.8017,8603
Saint-Chamas,43.5503,5.0347,8593
Coutras,45.0408,-0.1289,8582
Vif,45.0553,5.67,8580
Périgny,46.1528,-1.0964,8575
Gretz-Armainvilliers,48.7411,2.7342,8566
Morières-lès-Avignon,43.9417,4.9047,8563
Groslay,48.9867,2.3444,8545
Vendin-le-Vieil,50.4739,2.8661,8543
Lempdes,45.7711,3.1936,8543
Entraigues-sur-la-Sorgue,44.0031,4.9267,8534
Mauléon,46.9228,-0.7497,8533
Le Poiré-sur-Vie,46.7686,-1.5083,8530
Margny-lès-Compiègne,49.4261,2.8208,8521
Thorigné-Fouillard,48.1597,-1.5797,8519
Pibrac,43.6169,1.2847,8517
La Ravoire,45.5569,5.9664,8494
Boucau,43.5236,-1.4867,8489
Le Plessis-Bouchard,49.0028,2.2367,8488
Sarzeau,47.5272,-2.7697,8487
Plabennec,48.5019,-4.4261,8465
Le Grau-du-Roi,43.5372,4.1367,8457
Aigues-Mortes,43.5667,4.1925,8456
Coutances,49.0453,-1.4453,8454
Roussillon,45.3719,4.8117,8453
Sautron,47.2636,-1.6683,8451
Trégueux,48.4906,-2.7381,8447
Port-Saint-Louis-du-Rhône,43.3875,4.8044,8423
Uzès,44.0125,4.4197,8420
Longvic,47.2878,5.0636,8416
Pérenchies,50.6681,2.9725,8413
Unieux,45.4017,4.2614,8408
Venelles,43.5983,5.4825,8406
Bandol,43.1364,5.7533,8404
La Salvetat-Saint-Gilles,43.5761,1.2714,8397
Harfleur,49.5067,0.1981,8395
Lège-Cap-Ferret,44.7931,-1.1464,8374
Privas,44.735,4.5992,8363
Chantonnay,46.6869,-1.0506,8354
Breuillet,48.5661,2.1714,8347
Libercourt,50.4839,3.0139,8337
Audenge,44.6836,-1.0133,8336
Bihorel,49.4547,1.1167,8331
Linselles,50.7372,3.0794,8329
Janzé,47.9606,-1.4992,8329
Meythet,45.9153,6.0928,8327
Larmor-Plage,47.7064,-3.3842,8327
Le Loroux-Bottereau,47.2381,-1.3492,8327
Ergué-Gabéric,47.9961,-4.0225,8313
Les Angles,43.9544,4.7667,8311
Pont-l’Abbé,47.8672,-4.2231,8310
Saint-Pierre-lès-Elbeuf,49.2775,1.0406,8305
Saint-Aubin-lès-Elbeuf,49.3003,1.0111,8277
Crolles,45.285,5.8828,8260
Feurs,45.7408,4.2258,8252
Jarny,49.1589,5.8772,8245
Bormes-les-Mimosas,43.1517,6.3431,8223
Le Teich,44.6339,-1.0236,8205
Belleville,46.1086,4.7492,8198
Châteauneuf-sur-Loire,47.8653,2.2222,8176
Peymeinade,43.6422,6.8758,8173
Carbon-Blanc,44.8947,-0.5064,8172
Marcoussis,48.6417,2.2297,8171
Billy-Montigny,50.4181,2.9119,8167
Pézenas,43.4594,3.4228,8148
Chinon,47.1669,0.2428,8145
La Tour-du-Pin,45.5658,5.445,8137
Lure,47.6831,6.4967,8131
Jouy-en-Josas,48.7681,2.1669,8124
Malzéville,48.7103,6.1864,8123
Saint-Renan,48.4339,-4.6214,8122
Poisy,45.9222,6.0631,8109
Les Andelys,49.2456,1.4117,8092
Falaise,48.8972,-0.1975,8086
Puget-sur-Argens,43.4558,6.6842,8064
Soustons,43.7514,-1.3294,8056
Ballan-Miré,47.3417,0.6131,8052
Vern-sur-Seiche,48.0447,-1.6003,8049
Tonnay-Charente,45.9436,-0.8914,8048
Donges,47.3231,-2.0761,8038
Mazingarbe,50.4731,2.7181,8036
Saint-Affrique,43.9583,2.8864,8034
Reignier,46.1344,6.2683,8033
Chartres-de-Bretagne,48.0394,-1.7039,8023
L’Aigle,48.765,0.6275,8019
L’Île-Saint-Denis,48.9358,2.3397,8012
Languidic,47.8333,-3.1578,8010
Souffelweyersheim,48.635,7.7408,8005
Pégomas,43.5967,6.9333,7992
Champagnole,46.7472,5.9072,7989
Guilers,48.4256,-4.5581,7987
La Ville-du-Bois,48.6606,2.2692,7970
Éguilles,43.5686,5.3542,7957
Villars,45.4689,4.3544,7952
Le Mesnil-Esnard,49.4108,1.1419,7927
Trignac,47.3181,-2.1892,7926
Claix,45.1197,5.6717,7921
Courcelles-les-Lens,50.4181,3.0181,7918
Bouaye,47.1436,-1.6889,7914
Cappelle-la-Grande,50.9983,2.3642,7909
Biguglia,42.6183,9.4361,7902
La Ricamarie,45.4031,4.3644,7889
La Colle-sur-Loup,43.6864,7.1039,7887
Achicourt,50.2733,2.7594,7878
Vert-Saint-Denis,48.5669,2.6219,7874
Sorbiers,45.4878,4.4503,7856
Aureilhan,43.2439,0.0967,7849
Meximieux,45.9044,5.1944,7848
Vineuil,47.5806,1.3725,7845
Monts,47.2747,0.6428,7835
Céret,42.4881,2.7514,7821
Saint-Rémy-lès-Chevreuse,48.7058,2.0719,7810
Gérardmer,48.0722,6.8786,7802
Romagnat,45.7294,3.1006,7793
Thuir,42.6319,2.7564,7792
Saint-Marcellin,45.1517,5.3197,7791
Marseillan,43.3564,3.5278,7784
Seyssins,45.1561,5.6797,7783
Isle,45.8042,1.2264,7779
Digoin,46.4819,3.9806,7777
Langueux,48.495,-2.7175,7776
Houplines,50.6908,2.9092,7770
Liffré,48.2136,-1.5081,7768
Boussy-Saint-Antoine,48.6908,2.5325,7767
Saint-Gilles-Croix-de-Vie,46.6975,-1.9444,7759
La Couronne,45.6075,0.1,7759
Le Soler,42.6819,2.7933,7753
Talmont-Saint-Hilaire,46.4672,-1.6183,7748
Talange,49.2367,6.1744,7731
Wavrin,50.5739,2.9389,7723
Questembert,47.6614,-2.4531,7723
Thann,47.8067,7.1044,7721
Tullins,45.2975,5.4833,7719
Baillargues,43.6611,4.0128,7708
Langres,47.8625,5.3331,7699
Remiremont,48.0169,6.59,7691
Émerainville,48.81,2.6228,7689
Hettange-Grande,49.4058,6.1531,7689
Doué-la-Fontaine,47.1931,-0.2756,7686
Saint-Jean-de-Maurienne,45.2767,6.345,7683
Moirans,45.325,5.5644,7675
Saint-Vincent-de-Tyrosse,43.6611,-1.3042,7669
Moyeuvre-Grande,49.2528,6.0458,7662
Beynes,48.8564,1.8728,7651
Wintzenheim,48.0731,7.29,7642
Mably,46.0858,4.0647,7641
Sausset-les-Pins,43.3322,5.1139,7640
Pluvigner,47.7758,-3.0103,7635
Rosporden,47.9606,-3.8347,7633
Montlhéry,48.6386,2.2722,7624
Saint-Péray,44.9486,4.845,7622
Auxonne,47.1939,5.3878,7609
Geispolsheim,48.515,7.6464,7605
Barlin,50.4553,2.6186,7603
Coulaines,48.0267,0.2042,7600
Ballancourt,48.5256,2.3856,7595
Péronne,49.9322,2.9364,7595
Saint-Apollinaire,47.3317,5.0842,7587
Sisteron,44.19,5.9464,7579
Noisy-le-Roi,48.8464,2.06,7577
Rochefort-du-Gard,43.9744,4.6903,7574
Neuville-sur-Saône,45.8761,4.8411,7560
Charnay-lès-Mâcon,46.3092,4.7844,7559
Déols,46.83,1.7058,7559
Thaon-les-Vosges,48.2506,6.42,7553
Saint-Denis-en-Val,47.8772,1.96,7545
Fresnes-sur-Escaut,50.4336,3.5769,7532
Bessancourt,49.0378,2.2133,7528
Rethel,49.5097,4.3675,7522
Ensisheim,47.8656,7.3525,7522
Montreuil-Juigné,47.5283,-0.6119,7521
Wissembourg,49.0375,7.9461,7519
Ancenis,47.3728,-1.1783,7510
Paray-Vieille-Poste,48.7081,2.3628,7503
Cavalaire-sur-Mer,43.1711,6.5292,7499
Martignas-sur-Jalle,44.8406,-0.7756,7498
Gargenville,48.9919,1.8103,7490
Saint-Germain-lès-Corbeil,48.6206,2.4892,7484
Nieppe,50.7031,2.8389,7479
Malemort-sur-Corrèze,45.1708,1.5639,7476
Gleizé,45.9892,4.6969,7470
Corte,42.3056,9.1506,7468
Saint-Nicolas-de-Port,48.6308,6.3022,7466
Lodève,43.7317,3.3194,7459
Coulounieix,45.1864,0.6914,7458
Beaupréau,47.2019,-0.9944,7449
Anse,45.9356,4.7194,7443
La Ferté-Saint-Aubin,47.7172,1.9414,7437
Contes,43.8119,7.3139,7429
Waziers,50.3872,3.1131,7427
Saint-Aubin-de-Médoc,44.9119,-0.7253,7415
Crozon,48.2453,-4.4889,7415
Bailly-Romainvilliers,48.8469,2.8231,7411
Bassens,44.9033,-0.5169,7404
Clisson,47.0869,-1.2836,7399
Tignieu,45.7339,5.1872,7385
Pontcharra,45.4331,6.0153,7376
Langon,44.5531,-0.2494,7374
Mordelles,48.0747,-1.8458,7356
Lisses,48.5978,2.4264,7350
Sainte-Adresse,49.5064,0.0833,7349
Saint-Berthevin,48.0683,-0.8258,7348
Guénange,49.2978,6.1978,7341
Pignan,43.5842,3.7619,7341
Bain-de-Bretagne,47.8422,-1.6819,7331
Saint-Yrieix-sur-Charente,45.6753,0.1275,7327
Beaugency,47.7783,1.6317,7322
Bompas,42.7311,2.9333,7310
Lesneven,48.5719,-4.3222,7306
La Verpillière,45.6369,5.1428,7305
Vizille,45.0783,5.7719,7303
Wissous,48.7308,2.3272,7301
Saint-Étienne-de-Montluc,47.2764,-1.7803,7300
Bellegarde,43.7536,4.5144,7273
Saint-Benoît,46.5497,0.3417,7266
Publier,46.3878,6.5442,7264
Auby,50.4153,3.0544,7256
Bourg-Saint-Maurice,45.6167,6.7686,7252
Migennes,47.9647,3.5167,7247
Ruelle-sur-Touvre,45.6778,0.2203,7246
Yssingeaux,45.1428,4.1236,7245
Huningue,47.5914,7.5831,7240
Châteaubourg,48.1111,-1.4033,7240
Soisy-sur-Seine,48.6469,2.4522,7235
